Gene	kME	module	modulesize
BraA09g011440.3.5C	0.739642535009345	yellow	52
BraA09g033680.3.5C	0.413114387536197	yellow	52
BraA09g039990.3.5C	0.396701029657826	yellow	52
BraA09g048460.3.5C	0.497174950508061	yellow	52
BraA09g049810.3.5C	0.668827533995818	yellow	52
BraA09g050950.3.5C	0.55416338035077	yellow	52
BraA09g051850.3.5C	0.61033128012015	yellow	52
BraA09g055170.3.5C	0.754400020580631	yellow	52
BraA09g061950.3.5C	0.494396374452185	yellow	52
BraA10g011240.3.5C	0.647521035070113	yellow	52
BraA10g015260.3.5C	0.676029456700434	yellow	52
BraA10g015550.3.5C	0.61771981609495	yellow	52
BraAnng001090.3.5C	0.336639730105846	yellow	52
